img_fn,mask_basename,mean_similarity_score,mask_area_pixels,mask_area_fraction,mask_centroid_x,mask_centroid_y,image_width,image_height,center_distance_pixels,animacy_bin,person_bin,max_gbvs,mean_gbvs
1058_person_mask_merged_1.png,1058_person_mask_merged_1.png,0.6993126094341278,4131,0.00860625,757.2694262890342,296.4696199467441,800,600,357.78226002759254,1.0,1.0,61,32.633987
1058_person_mask_merged_3.png,1058_person_mask_merged_3.png,0.7413553357124328,770,0.0016041666666666667,347.03376623376624,276.27532467532467,800,600,57.37674816116429,1.0,1.0,166,144.055844
1060_boy_in_red_mask_0.png,1060_boy_in_red_mask_0.png,0.602462112903595,72984,0.15205,561.9686232598925,437.08732050860465,800,600,212.8997987521416,1.0,1.0,243,108.29627
1060_girl_in_pink_mask_0.png,1060_girl_in_pink_mask_0.png,0.6171875476837159,111688,0.23268333333333333,566.8798528042404,211.00018802378054,800,600,189.33629299369778,1.0,1.0,249,89.861462
1060_soccer_ball_mask_0.png,1060_soccer_ball_mask_0.png,0.6240727305412292,38094,0.0793625,206.62190896204126,449.6309917572321,800,600,244.4202787995652,0.0,0.0,197,114.992072
1061_bag_mask_merged.png,1061_bag_mask_merged.png,0.719793850183487,7805,0.016260416666666666,406.9532351057015,364.69263292761053,800,600,65.61730032220946,0.0,0.0,255,173.455734
1061_dog_mask_0.png,1061_dog_mask_0.png,0.6447232365608215,45782,0.09537916666666667,628.6230833078503,379.9087632694072,800,600,242.8228912500048,1.0,0.0,124,49.136844
1061_man_in_black_mask_0.png,1061_man_in_black_mask_0.png,0.6046416312456131,84617,0.17628541666666667,211.59368684779653,232.1340392592505,800,600,199.61702129071597,1.0,1.0,166,37.695475
1061_paper_mask_merged.png,1061_paper_mask_merged.png,0.6906977772712708,44156,0.09199166666666667,236.19369961047195,440.7399447413715,800,600,215.91125430940474,0.0,0.0,204,65.336149
1061_sign_mask_0.png,1061_sign_mask_0.png,0.7197880446910858,35360,0.07366666666666667,213.05625,467.5690893665158,800,600,251.01492129861998,0.0,0.0,109,46.468043
1062_lifeguard_hut_mask_0.png,1062_lifeguard_hut_mask_0.png,0.7711495540358804,12177,0.02536875,108.32865237743286,335.3772686211711,800,600,293.37336634407956,0.0,0.0,178,86.754866
1062_volleyball_mask_0.png,1062_volleyball_mask_0.png,0.696175879240036,14106,0.0293875,682.4648376577343,416.1198780660712,800,600,306.0543992672107,0.0,0.0,163,68.392032
1062_volleyball_net_mask_merged.png,1062_volleyball_net_mask_merged.png,0.7544147372245789,25421,0.05296041666666667,710.7420243106094,160.8521301286338,800,600,340.72691340255653,0.0,0.0,255,57.385941
1063_flowers_mask_merged.png,1063_flowers_mask_merged.png,0.6084828615188599,68622,0.1429625,266.28798344554224,177.73112121477078,800,600,180.48019612998257,0.0,0.0,244,96.988633
1063_photo_frame_mask_merged.png,1063_photo_frame_mask_merged.png,0.6317135751247406,57991,0.12081458333333334,582.6230449552517,413.40658033143075,800,600,215.65889417430435,0.0,0.0,134,68.860289
1063_photo_mask_0.png,1063_photo_mask_0.png,0.6653861836953596,39096,0.08145,576.8891702475956,405.0496981788418,800,600,206.4162215204393,0.0,0.0,133,79.34666
1064_boy_standing_mask_0.png,1064_boy_standing_mask_0.png,0.5486290075562217,14085,0.02934375,756.9248136315229,402.97103301384453,800,600,372.1004596509939,1.0,1.0,91,51.117146
1064_man_lying_mask_0.png,1064_man_lying_mask_0.png,0.5120575606822968,16923,0.03525625,257.7730898776813,501.92974058972993,800,600,247.11195221608597,1.0,1.0,255,168.134551
1064_pole_mask_0.png,1064_pole_mask_0.png,0.5854865849018097,5922,0.0123375,400.2237419790611,322.5309017223911,800,600,23.04227064763133,0.0,0.0,228,147.195373
1067_Plate_mask_0.png,1067_Plate_mask_0.png,0.5734704971313477,46614,0.0971125,304.79263740507145,331.2410863689021,800,600,99.8848391577289,0.0,0.0,255,143.310636
1067_drink_mask_merged.png,1067_drink_mask_merged.png,0.6956692576408386,24892,0.05185833333333333,652.4117387112325,104.01177085007231,800,600,319.65605784047546,0.0,0.0,207,88.025912
1067_fork_mask_0.png,1067_fork_mask_0.png,0.7145816683769226,6340,0.013208333333333334,525.1957413249212,314.45488958990535,800,600,126.58225827448237,0.0,0.0,203,164.240063
1067_lemon_slice_mask_merged.png,1067_lemon_slice_mask_merged.png,0.7179167807102204,10049,0.020935416666666668,655.4198427704249,118.60991143397354,800,600,313.3946235420511,0.0,0.0,207,101.004379
1067_pasta_mask_merged.png,1067_pasta_mask_merged.png,0.6353458404541016,51166,0.10659583333333333,292.98397373255676,335.9796935464957,800,600,112.58966157269013,0.0,0.0,166,114.439374
1069_Man_in_black_mask_0.png,1069_Man_in_black_mask_0.png,0.6070081770420075,52307,0.10897291666666667,227.06849943602194,272.5509587626895,800,600,174.5247065900855,1.0,1.0,219,98.782591
1069_dog_mask_0.png,1069_dog_mask_0.png,0.5323560893535614,21752,0.045316666666666665,522.3767009930122,431.8949521883045,800,600,180.62975118144172,1.0,0.0,255,181.147481
1069_tennis_ball_mask_0.png,1069_tennis_ball_mask_0.png,0.7414401390335776,230,0.00047916666666666664,771.8086956521739,428.68695652173915,800,600,394.0850600994318,0.0,0.0,7,5.634783
1070_Hand_mask_0.png,1070_Hand_mask_0.png,0.6926998674869538,2180,0.004541666666666667,706.5798165137614,95.87935779816513,800,600,368.45539708465805,0.0,0.0,92,50.590826
1070_Hand_mask_1.png,1070_Hand_mask_1.png,0.6999868804758246,985,0.0020520833333333333,573.3532994923858,307.9807106598985,800,600,174.0600246974764,0.0,0.0,178,167.905584
1070_cup_mask_0.png,1070_cup_mask_0.png,0.4438767631848653,44310,0.0923125,398.25549537350486,231.5872037914692,800,600,67.92419804919896,0.0,0.0,207,150.74789
1070_robot_mask_0.png,1070_robot_mask_0.png,0.7150343006307428,31151,0.06489791666666667,632.0080254245449,218.01537671342814,800,600,246.37314325830113,0.0,0.0,203,134.595679
1074_Ball_mask_0.png,1074_Ball_mask_0.png,0.5376497263258154,805,0.0016770833333333334,193.36149068322982,190.50683229813666,800,600,233.17932075770923,0.0,0.0,255,234.750311
1074_person_mask_0.png,1074_person_mask_0.png,0.5504468232393265,12115,0.025239583333333333,681.1476681799422,416.0275691291787,800,600,304.8017115410515,1.0,1.0,157,79.651754
1074_pier_mask_0.png,1074_pier_mask_0.png,0.6392842769622803,75816,0.15795,413.9451566951567,47.786812809960956,800,600,252.12733123823617,0.0,0.0,77,18.611414
1079_Silver_SUV_mask_0.png,1079_Silver_SUV_mask_0.png,0.5735814601182938,50455,0.10511458333333333,150.7724308790011,403.6576156971559,800,600,269.6557296787104,0.0,0.0,98,48.70108
1079_arrow_sign_mask_merged.png,1079_arrow_sign_mask_merged.png,0.6624966919422149,5902,0.012295833333333334,730.4517112843104,258.53676719756015,800,600,333.47716809946735,0.0,0.0,130,80.252796
1079_black_pickup_truck_mask_0.png,1079_black_pickup_truck_mask_0.png,0.6540018618106842,12078,0.0251625,443.3152839874151,404.7220566318927,800,600,113.98008735188385,0.0,0.0,75,60.584203
1079_speed_limit_sign_mask_0.png,1079_speed_limit_sign_mask_0.png,0.6276075780391693,3436,0.007158333333333333,734.4214202561118,336.6135040745052,800,600,336.9714675325781,0.0,0.0,136,96.753783
1079_street_sign_mask_merged_1.png,1079_street_sign_mask_merged_1.png,0.6594559073448181,1866,0.0038875,509.7250803858521,302.8092175777063,800,600,110.2747444660116,0.0,0.0,255,188.92926
1079_street_sign_mask_merged_2.png,1079_street_sign_mask_merged_2.png,0.6608405709266663,12129,0.02526875,730.2172479182126,263.05499216753236,800,600,332.7193061223005,0.0,0.0,136,76.475637
1080_Black_dog_mask_0.png,1080_Black_dog_mask_0.png,0.7098219454288482,59208,0.12335,540.4968923118497,243.49555803269828,800,600,151.71229733171998,1.0,0.0,241,137.346355
1080_pheasant_mask_merged.png,1080_pheasant_mask_merged.png,0.7678205311298371,40574,0.08452916666666667,249.15633164095235,377.5433775324099,800,600,169.39299688098552,1.0,0.0,255,149.448021
1080_shotgun_mask_0.png,1080_shotgun_mask_0.png,0.700460410118103,24310,0.050645833333333334,352.58938708350473,466.3160839160839,800,600,173.2865010821651,0.0,0.0,251,112.945249
1085_Woman_in_black_mask_0.png,1085_Woman_in_black_mask_0.png,0.5933175027370453,25680,0.0535,388.8673676012461,277.4241433021807,800,600,24.502985954158408,1.0,1.0,255,143.700701
1085_brown_dog_mask_0.png,1085_brown_dog_mask_0.png,0.6596806466579437,5891,0.012272916666666666,511.761161093193,392.87268714988966,800,600,146.01721472341197,1.0,0.0,167,138.058734
1085_white_dog_mask_0.png,1085_white_dog_mask_0.png,0.6901279958811674,7315,0.015239583333333334,274.4149008885851,389.48257006151744,800,600,154.08810770007003,1.0,0.0,189,121.976487
